subjectID ActivityDesc FeatureDesc FeatureValue
8897 17 STANDING tBodyAccJerk-std()-Y -0.98666125974359
8898 18 STANDING tBodyAccJerk-std()-Y -0.975277836849315
8899 19 STANDING tBodyAccJerk-std()-Y -0.970543276575342
8900 20 STANDING tBodyAccJerk-std()-Y -0.935605650958904
8901 21 STANDING tBodyAccJerk-std()-Y -0.963921458202247
8902 22 STANDING tBodyAccJerk-std()-Y -0.952303493968254
8903 23 STANDING tBodyAccJerk-std()-Y -0.975219983676471
8904 24 STANDING tBodyAccJerk-std()-Y -0.967745638695652
8905 25 STANDING tBodyAccJerk-std()-Y -0.972272410540541
8906 26 STANDING tBodyAccJerk-std()-Y -0.975935485405405
8907 27 STANDING tBodyAccJerk-std()-Y -0.975829725
8908 28 STANDING tBodyAccJerk-std()-Y -0.933768175063291
8909 29 STANDING tBodyAccJerk-std()-Y -0.983338157846154
8910 30 STANDING tBodyAccJerk-std()-Y -0.957318881355932
8911 1 WALKING tBodyAccJerk-std()-Y 0.0670025007684211
8912 2 WALKING tBodyAccJerk-std()-Y -0.0166022362847458
8913 3 WALKING tBodyAccJerk-std()-Y -0.0449619594258621
8914 4 WALKING tBodyAccJerk-std()-Y -0.221165131581667
8915 5 WALKING tBodyAccJerk-std()-Y -0.0910397428607143
8916 6 WALKING tBodyAccJerk-std()-Y 0.00808897373684211
8917 7 WALKING tBodyAccJerk-std()-Y -0.0547448948245614
8918 8 WALKING tBodyAccJerk-std()-Y 0.233987544458333
8919 9 WALKING tBodyAccJerk-std()-Y -0.276929933846154
8920 10 WALKING tBodyAccJerk-std()-Y 0.0750804952113207
8921 11 WALKING tBodyAccJerk-std()-Y -0.181419230254237
8922 12 WALKING tBodyAccJerk-std()-Y -0.089404968585
8923 13 WALKING tBodyAccJerk-std()-Y 0.0565488771722807
8924 14 WALKING tBodyAccJerk-std()-Y -0.344339569152542
8925 15 WALKING tBodyAccJerk-std()-Y -0.0319265467387037
8926 16 WALKING tBodyAccJerk-std()-Y -0.425563858627451
8927 17 WALKING tBodyAccJerk-std()-Y -0.0935385034
8928 18 WALKING tBodyAccJerk-std()-Y -0.320158763392857
8929 19 WALKING tBodyAccJerk-std()-Y 0.0809271194038462
8930 20 WALKING tBodyAccJerk-std()-Y 0.244310894098039
8931 21 WALKING tBodyAccJerk-std()-Y -0.0347143855729423
8932 22 WALKING tBodyAccJerk-std()-Y 0.225542290191304
8933 23 WALKING tBodyAccJerk-std()-Y -0.0805017337711864
8934 24 WALKING tBodyAccJerk-std()-Y -0.302220161206897
8935 25 WALKING tBodyAccJerk-std()-Y -0.382619718513514
8936 26 WALKING tBodyAccJerk-std()-Y -0.261863589338983
8937 27 WALKING tBodyAccJerk-std()-Y -0.104090459225439
8938 28 WALKING tBodyAccJerk-std()-Y -0.220123120851852
8939 29 WALKING tBodyAccJerk-std()-Y -0.087174644469434
8940 30 WALKING tBodyAccJerk-std()-Y -0.270709274446154
8941 1 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.101601390640816
8942 2 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.126828014557447
8943 3 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.111439194979592
8944 4 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.146242294857778
8945 5 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.0473612314702128
8946 6 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.276544029529167
8947 7 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.296279674759574
8948 8 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.288140718789474
8949 9 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.3094424725
8950 10 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.105020355562895
8951 11 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.126816662141304
8952 12 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.0629216671304348
8953 13 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.149027773519149
8954 14 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.192791766468889
8955 15 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.0158059210738095
8956 16 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.261684752425532
8957 17 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.304063534173913
8958 18 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.447033872545455
8959 19 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.355306716915385
8960 20 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.289670966711111
8961 21 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.0796009757622222
8962 22 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.0198613278611111
8963 23 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.0883301225796296
8964 24 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.169291887741818
8965 25 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.371661522413793
8966 26 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.08640490273602
8967 27 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.138528104113636
8968 28 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y 0.0265530133695652
8969 29 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.07734083835625
8970 30 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.194656096556452
8971 1 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.378274426037736
8972 2 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.185648954220833
8973 3 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.251680364540678
8974 4 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.281543175326923
8975 5 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.125026612744681
8976 6 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.0413994646723529
8977 7 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.519897595686274
8978 8 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.0123501104926829
8979 9 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.586147012244898
8980 10 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.177803083425532
8981 11 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.428119229814815
8982 12 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.311328991057692
8983 13 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.323333932218182
8984 14 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.336427181240741
8985 15 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.311861356875
8986 16 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.425625937254902
8987 17 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.349791873229167
8988 18 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.56794063862069
8989 19 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.0128865483575
8990 20 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.260789711588235
8991 21 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.203209665702128
8992 22 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.0575784544857143
8993 23 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.328225031
8994 24 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.51522075220339
8995 25 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.627131235692308
8996 26 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.399771473818182
8997 27 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.426833499411765
8998 28 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.331602407372549
8999 29 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.388624195510204
9000 30 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.587214542923077
9001 1 LAYING tBodyAccJerk-std()-Z -0.9548551108
9002 2 LAYING tBodyAccJerk-std()-Z -0.988442014375
9003 3 LAYING tBodyAccJerk-std()-Z -0.982093162903226
9004 4 LAYING tBodyAccJerk-std()-Z -0.978511984259259
9005 5 LAYING tBodyAccJerk-std()-Z -0.985419368461538
9006 6 LAYING tBodyAccJerk-std()-Z -0.959646055263158
9007 7 LAYING tBodyAccJerk-std()-Z -0.972983064230769
9008 8 LAYING tBodyAccJerk-std()-Z -0.96608757462963
9009 9 LAYING tBodyAccJerk-std()-Z -0.958562455
9010 10 LAYING tBodyAccJerk-std()-Z -0.976256662586207
9011 11 LAYING tBodyAccJerk-std()-Z -0.982111784210526
9012 12 LAYING tBodyAccJerk-std()-Z -0.970629308166667
9013 13 LAYING tBodyAccJerk-std()-Z -0.983070657419355
9014 14 LAYING tBodyAccJerk-std()-Z -0.972431855490196
9015 15 LAYING tBodyAccJerk-std()-Z -0.978402956527778
9016 16 LAYING tBodyAccJerk-std()-Z -0.987644127
9017 17 LAYING tBodyAccJerk-std()-Z -0.98281300056338
9018 18 LAYING tBodyAccJerk-std()-Z -0.990660246153846
9019 19 LAYING tBodyAccJerk-std()-Z -0.988260181084337
9020 20 LAYING tBodyAccJerk-std()-Z -0.984989224117647
9021 21 LAYING tBodyAccJerk-std()-Z -0.983977644222222
9022 22 LAYING tBodyAccJerk-std()-Z -0.974527011944444
9023 23 LAYING tBodyAccJerk-std()-Z -0.984663476666667
9024 24 LAYING tBodyAccJerk-std()-Z -0.983087366805556
9025 25 LAYING tBodyAccJerk-std()-Z -0.96783552630137
9026 26 LAYING tBodyAccJerk-std()-Z -0.989064628947368
9027 27 LAYING tBodyAccJerk-std()-Z -0.989685146621622
9028 28 LAYING tBodyAccJerk-std()-Z -0.973071655875
9029 29 LAYING tBodyAccJerk-std()-Z -0.993288313333333
9030 30 LAYING tBodyAccJerk-std()-Z -0.979517896142857
9031 1 SITTING tBodyAccJerk-std()-Z -0.987910804468085
9032 2 SITTING tBodyAccJerk-std()-Z -0.98751821173913
9033 3 SITTING tBodyAccJerk-std()-Z -0.974661565961538
9034 4 SITTING tBodyAccJerk-std()-Z -0.9790387658
9035 5 SITTING tBodyAccJerk-std()-Z -0.973436529545455
9036 6 SITTING tBodyAccJerk-std()-Z -0.958572952545454
9037 7 SITTING tBodyAccJerk-std()-Z -0.972256472708333
9038 8 SITTING tBodyAccJerk-std()-Z -0.985285807173913
9039 9 SITTING tBodyAccJerk-std()-Z -0.9618894376
9040 10 SITTING tBodyAccJerk-std()-Z -0.988255803703704
9041 11 SITTING tBodyAccJerk-std()-Z -0.983441609622641
9042 12 SITTING tBodyAccJerk-std()-Z -0.97911346627451
9043 13 SITTING tBodyAccJerk-std()-Z -0.987612090204082
9044 14 SITTING tBodyAccJerk-std()-Z -0.976133383518519
9045 15 SITTING tBodyAccJerk-std()-Z -0.987011024745763
9046 16 SITTING tBodyAccJerk-std()-Z -0.983487212898551
9047 17 SITTING tBodyAccJerk-std()-Z -0.990529261875
9048 18 SITTING tBodyAccJerk-std()-Z -0.990153121754386
9049 19 SITTING tBodyAccJerk-std()-Z -0.986704740273973
9050 20 SITTING tBodyAccJerk-std()-Z -0.976522488787879
9051 21 SITTING tBodyAccJerk-std()-Z -0.985823622941176
9052 22 SITTING tBodyAccJerk-std()-Z -0.978928356290323
9053 23 SITTING tBodyAccJerk-std()-Z -0.975978995
9054 24 SITTING tBodyAccJerk-std()-Z -0.984662946764706
9055 25 SITTING tBodyAccJerk-std()-Z -0.988433153384615
9056 26 SITTING tBodyAccJerk-std()-Z -0.99000871051282
9057 27 SITTING tBodyAccJerk-std()-Z -0.988904001571429
9058 28 SITTING tBodyAccJerk-std()-Z -0.976327426666667
9059 29 SITTING tBodyAccJerk-std()-Z -0.990168733
9060 30 SITTING tBodyAccJerk-std()-Z -0.988164381290323
9061 1 STANDING tBodyAccJerk-std()-Z -0.992251177358491
9062 2 STANDING tBodyAccJerk-std()-Z -0.982841446481482
9063 3 STANDING tBodyAccJerk-std()-Z -0.973059634918033
9064 4 STANDING tBodyAccJerk-std()-Z -0.973054201071429
9065 5 STANDING tBodyAccJerk-std()-Z -0.963832118928571
9066 6 STANDING tBodyAccJerk-std()-Z -0.967547241754386
9067 7 STANDING tBodyAccJerk-std()-Z -0.972060053207547
9068 8 STANDING tBodyAccJerk-std()-Z -0.982610899259259
9069 9 STANDING tBodyAccJerk-std()-Z -0.970584264666667
9070 10 STANDING tBodyAccJerk-std()-Z -0.9764306
9071 11 STANDING tBodyAccJerk-std()-Z -0.990132989574468
9072 12 STANDING tBodyAccJerk-std()-Z -0.975556976885246
9073 13 STANDING tBodyAccJerk-std()-Z -0.986926242631579
9074 14 STANDING tBodyAccJerk-std()-Z -0.970766734
9075 15 STANDING tBodyAccJerk-std()-Z -0.985301940754717
9076 16 STANDING tBodyAccJerk-std()-Z -0.988073825641026
9077 17 STANDING tBodyAccJerk-std()-Z -0.991217027307692
9078 18 STANDING tBodyAccJerk-std()-Z -0.988455249452055
9079 19 STANDING tBodyAccJerk-std()-Z -0.986142491917808
9080 20 STANDING tBodyAccJerk-std()-Z -0.958936310958904
9081 21 STANDING tBodyAccJerk-std()-Z -0.977915677191011
9082 22 STANDING tBodyAccJerk-std()-Z -0.981478064920635
9083 23 STANDING tBodyAccJerk-std()-Z -0.973595215441176
9084 24 STANDING tBodyAccJerk-std()-Z -0.977716354927536
9085 25 STANDING tBodyAccJerk-std()-Z -0.987062685135135
9086 26 STANDING tBodyAccJerk-std()-Z -0.986693448648649
9087 27 STANDING tBodyAccJerk-std()-Z -0.987354788
9088 28 STANDING tBodyAccJerk-std()-Z -0.969765362025316
9089 29 STANDING tBodyAccJerk-std()-Z -0.990593859692308
9090 30 STANDING tBodyAccJerk-std()-Z -0.968897316101695
9091 1 WALKING tBodyAccJerk-std()-Z -0.502699788526316
9092 2 WALKING tBodyAccJerk-std()-Z -0.586090418983051
9093 3 WALKING tBodyAccJerk-std()-Z -0.52948611637931
9094 4 WALKING tBodyAccJerk-std()-Z -0.7513913825
9095 5 WALKING tBodyAccJerk-std()-Z -0.612895318571429
9096 6 WALKING tBodyAccJerk-std()-Z -0.575777466491228
9097 7 WALKING tBodyAccJerk-std()-Z -0.149488514397895
9098 8 WALKING tBodyAccJerk-std()-Z -0.383200596479167
9099 9 WALKING tBodyAccJerk-std()-Z -0.409764526153846
9100 10 WALKING tBodyAccJerk-std()-Z -0.511662905849057
9101 11 WALKING tBodyAccJerk-std()-Z -0.720654731186441
9102 12 WALKING tBodyAccJerk-std()-Z -0.512276838
9103 13 WALKING tBodyAccJerk-std()-Z -0.374633172105263
9104 14 WALKING tBodyAccJerk-std()-Z -0.472791088644068
9105 15 WALKING tBodyAccJerk-std()-Z -0.686268420555556
9106 16 WALKING tBodyAccJerk-std()-Z -0.44025821745098
9107 17 WALKING tBodyAccJerk-std()-Z -0.534303311639344
9108 18 WALKING tBodyAccJerk-std()-Z -0.633325860714286
9109 19 WALKING tBodyAccJerk-std()-Z -0.179390497475
9110 20 WALKING tBodyAccJerk-std()-Z -0.387664584313725
9111 21 WALKING tBodyAccJerk-std()-Z -0.425142604807692
9112 22 WALKING tBodyAccJerk-std()-Z -0.313155902608696
9113 23 WALKING tBodyAccJerk-std()-Z -0.0293115056033898
9114 24 WALKING tBodyAccJerk-std()-Z -0.491189466034483
9115 25 WALKING tBodyAccJerk-std()-Z -0.675601403648649
9116 26 WALKING tBodyAccJerk-std()-Z -0.397483516101695
9117 27 WALKING tBodyAccJerk-std()-Z -0.401188539824561
9118 28 WALKING tBodyAccJerk-std()-Z -0.537470471666667
9119 29 WALKING tBodyAccJerk-std()-Z -0.461758009811321
9120 30 WALKING tBodyAccJerk-std()-Z -0.521351855076923
9121 1 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.345735032326531
9122 2 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.340122023191489
9123 3 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.571735243061224
9124 4 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.626646986888889
9125 5 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.52265163787234
9126 6 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.336817322270833
9127 7 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.347107758021277
9128 8 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.0135136269
9129 9 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.359513362761905
9130 10 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.318188417289474
9131 11 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.579710482173913
9132 12 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.498655793478261
9133 13 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.31704660987234
9134 14 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.133634060621778
9135 15 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.404005582309524
9136 16 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.303381582831915
9137 17 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.536331570652174
9138 18 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.651246664909091
9139 19 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.0200111148717949
9140 20 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.381503405466667
9141 21 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.246061882112444
9142 22 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.477806646111111
9143 23 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z 0.0310157077775926
9144 24 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.290239376563636
9145 25 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.711494695517241
9146 26 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.3793359516
9147 27 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.409310918409091
9148 28 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.427053261304348
9149 29 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.478764185
9150 30 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.467070153387097
9151 1 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.706593530943396
9152 2 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.5737463525
9153 3 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.708551711864407
9154 4 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.726495311923077
9155 5 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.63836903212766
9156 6 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.560830688235294
9157 7 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.60780843627451
9158 8 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.447518179097561
9159 9 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.647296002040816
9160 10 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.607520480212766
9161 11 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.785359167222222
9162 12 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.719336352692308
9163 13 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.660921263636364
9164 14 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.327868814314815
9165 15 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.748809454166667
9166 16 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.593411129607843
9167 17 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.657430836041667
9168 18 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.760829911206897
9169 19 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.4442822275
9170 20 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.513641207058824
9171 21 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.562052350212766
9172 22 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.471703304761905
9173 23 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.408094020392157
9174 24 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.523807264237288
9175 25 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.812458372307692
9176 26 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.677995585454545
9177 27 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.633722935098039
9178 28 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.637488941176471
9179 29 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.678763766530612
9180 30 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.761942025384615
9181 1 LAYING tBodyAccJerkMag-mean() -0.9543962646
9182 2 LAYING tBodyAccJerkMag-mean() -0.987741696041667
9183 3 LAYING tBodyAccJerkMag-mean() -0.979484593387097
9184 4 LAYING tBodyAccJerkMag-mean() -0.970095771666667
9185 5 LAYING tBodyAccJerkMag-mean() -0.980141253846154
9186 6 LAYING tBodyAccJerkMag-mean() -0.954750504912281
9187 7 LAYING tBodyAccJerkMag-mean() -0.980127239615385
9188 8 LAYING tBodyAccJerkMag-mean() -0.97314748962963
9189 9 LAYING tBodyAccJerkMag-mean() -0.9633745492
9190 10 LAYING tBodyAccJerkMag-mean() -0.976234435172414
9191 11 LAYING tBodyAccJerkMag-mean() -0.983330628421053
9192 12 LAYING tBodyAccJerkMag-mean() -0.969843834166667
9193 13 LAYING tBodyAccJerkMag-mean() -0.985467853870968
9194 14 LAYING tBodyAccJerkMag-mean() -0.972576392941176
9195 15 LAYING tBodyAccJerkMag-mean() -0.979890228194444
9196 16 LAYING tBodyAccJerkMag-mean() -0.988349656571429
9197 17 LAYING tBodyAccJerkMag-mean() -0.981607627887324
9198 18 LAYING tBodyAccJerkMag-mean() -0.98832154
9199 19 LAYING tBodyAccJerkMag-mean() -0.98478434
9200 20 LAYING tBodyAccJerkMag-mean() -0.984670073823529
9201 21 LAYING tBodyAccJerkMag-mean() -0.982800330555556
9202 22 LAYING tBodyAccJerkMag-mean() -0.971169779305556
9203 23 LAYING tBodyAccJerkMag-mean() -0.987010197361111
9204 24 LAYING tBodyAccJerkMag-mean() -0.985529270555556
9205 25 LAYING tBodyAccJerkMag-mean() -0.962161355890411
9206 26 LAYING tBodyAccJerkMag-mean() -0.989970604210526
9207 27 LAYING tBodyAccJerkMag-mean() -0.988372773648649
9208 28 LAYING tBodyAccJerkMag-mean() -0.978455341875
9209 29 LAYING tBodyAccJerkMag-mean() -0.992725367826087
9210 30 LAYING tBodyAccJerkMag-mean() -0.97923282
9211 1 SITTING tBodyAccJerkMag-mean() -0.987364195531915
9212 2 SITTING tBodyAccJerkMag-mean() -0.986774713043478
9213 3 SITTING tBodyAccJerkMag-mean() -0.969080752884615
9214 4 SITTING tBodyAccJerkMag-mean() -0.9701322836
9215 5 SITTING tBodyAccJerkMag-mean() -0.969320155681818
9216 6 SITTING tBodyAccJerkMag-mean() -0.962733502
9217 7 SITTING tBodyAccJerkMag-mean() -0.976559676458333
9218 8 SITTING tBodyAccJerkMag-mean() -0.986061512173913
9219 9 SITTING tBodyAccJerkMag-mean() -0.964383757
9220 10 SITTING tBodyAccJerkMag-mean() -0.988054237592593
9221 11 SITTING tBodyAccJerkMag-mean() -0.97935563509434
9222 12 SITTING tBodyAccJerkMag-mean() -0.974734489803922
9223 13 SITTING tBodyAccJerkMag-mean() -0.989497838979592
9224 14 SITTING tBodyAccJerkMag-mean() -0.976521006111111
9225 15 SITTING tBodyAccJerkMag-mean() -0.986107839152542
9226 16 SITTING tBodyAccJerkMag-mean() -0.987472699130435
9227 17 SITTING tBodyAccJerkMag-mean() -0.99281471515625
9228 18 SITTING tBodyAccJerkMag-mean() -0.989869574561404
9229 19 SITTING tBodyAccJerkMag-mean() -0.986423976027397
9230 20 SITTING tBodyAccJerkMag-mean() -0.978774578333333
9231 21 SITTING tBodyAccJerkMag-mean() -0.985947225176471
9232 22 SITTING tBodyAccJerkMag-mean() -0.979303714032258
9233 23 SITTING tBodyAccJerkMag-mean() -0.982375503382353
9234 24 SITTING tBodyAccJerkMag-mean() -0.985555822352941
9235 25 SITTING tBodyAccJerkMag-mean() -0.989545142461538
9236 26 SITTING tBodyAccJerkMag-mean() -0.990898435769231
9237 27 SITTING tBodyAccJerkMag-mean() -0.989467178285714
9238 28 SITTING tBodyAccJerkMag-mean() -0.973274366805556
9239 29 SITTING tBodyAccJerkMag-mean() -0.990719807666667
9240 30 SITTING tBodyAccJerkMag-mean() -0.987799055645161
9241 1 STANDING tBodyAccJerkMag-mean() -0.992367790566038
9242 2 STANDING tBodyAccJerkMag-mean() -0.980489077407407
9243 3 STANDING tBodyAccJerkMag-mean() -0.959303840327869
9244 4 STANDING tBodyAccJerkMag-mean() -0.963370738392857
9245 5 STANDING tBodyAccJerkMag-mean() -0.956863566071429
9246 6 STANDING tBodyAccJerkMag-mean() -0.967102436140351
9247 7 STANDING tBodyAccJerkMag-mean() -0.973381306226415
9248 8 STANDING tBodyAccJerkMag-mean() -0.984920797777778
9249 9 STANDING tBodyAccJerkMag-mean() -0.969524578888889
9250 10 STANDING tBodyAccJerkMag-mean() -0.965163818409091
9251 11 STANDING tBodyAccJerkMag-mean() -0.989242377234043
9252 12 STANDING tBodyAccJerkMag-mean() -0.968790683278689
9253 13 STANDING tBodyAccJerkMag-mean() -0.98680002754386
9254 14 STANDING tBodyAccJerkMag-mean() -0.972965788166667
9255 15 STANDING tBodyAccJerkMag-mean() -0.981495125660377
9256 16 STANDING tBodyAccJerkMag-mean() -0.989205231794872
9257 17 STANDING tBodyAccJerkMag-mean() -0.991742753589744
9258 18 STANDING tBodyAccJerkMag-mean() -0.98596529369863
9259 19 STANDING tBodyAccJerkMag-mean() -0.983068923561644
9260 20 STANDING tBodyAccJerkMag-mean() -0.956624899041096
9261 21 STANDING tBodyAccJerkMag-mean() -0.974765161910112
9262 22 STANDING tBodyAccJerkMag-mean() -0.975876006507936
9263 23 STANDING tBodyAccJerkMag-mean() -0.978671485441176
9264 24 STANDING tBodyAccJerkMag-mean() -0.977620953913043
9265 25 STANDING tBodyAccJerkMag-mean() -0.984647071216216
9266 26 STANDING tBodyAccJerkMag-mean() -0.986985213648649
9267 27 STANDING tBodyAccJerkMag-mean() -0.985347620125
9268 28 STANDING tBodyAccJerkMag-mean() -0.959551987468354
9269 29 STANDING tBodyAccJerkMag-mean() -0.990785419538462
9270 30 STANDING tBodyAccJerkMag-mean() -0.971225190169491
9271 1 WALKING tBodyAccJerkMag-mean() -0.141428809031579
9272 2 WALKING tBodyAccJerkMag-mean() -0.281424153881356
9273 3 WALKING tBodyAccJerkMag-mean() -0.280009317413793
